elapsed_time(s),inner_steps,outer_steps,pd_gap
2.39062,383550,6611,0.00013129298010411058
2.39242,383902,6621,0.00013097772031478438
2.3947,384243,6631,0.00013066353186704828
2.39652,384599,6641,0.00013034577941025555
2.39831,384952,6651,0.00013006655761436427
2.40012,385307,6661,0.00012983168866117362
2.40179,385632,6671,0.00012961253245909014
2.40361,385989,6681,0.00012939302639161307
2.40534,386325,6691,0.0001291762195007838
2.40711,386670,6701,0.0001289444787082386
2.40892,387026,6711,0.0001287175377040449
2.41065,387365,6721,0.00012848956427560093
2.41297,387712,6731,0.00012825807557047958
2.41469,388048,6741,0.00012803858569807383
2.41642,388389,6751,0.00012782728488855595
2.4181,388716,6761,0.00012764436813518694
2.41989,389067,6771,0.00012744592968042673
2.42157,389395,6781,0.00012725000998328566
2.42336,389742,6791,0.00012704556596481072
2.42507,390075,6801,0.0001268493231646045
2.42673,390400,6811,0.00012664175693387347
2.42839,390723,6821,0.0001264401061826098
2.43065,391052,6831,0.00012622298676266339
2.43244,391402,6841,0.00012600728469527
2.43423,391755,6851,0.00012587310683519724
2.43596,392094,6861,0.00012573189786956214
2.43767,392427,6871,0.00012558475501431993
2.43947,392779,6881,0.0001254391482968381
2.44116,393108,6891,0.00012529635107026878
2.44287,393444,6901,0.0001251488835828582
2.44457,393776,6911,0.0001249889257741322
2.44637,394129,6921,0.00012482278137784797
2.44868,394465,6931,0.00012465854965013935
2.45037,394793,6941,0.00012451351211099568
2.45199,395112,6951,0.00012438619486116777
2.45378,395464,6961,0.00012431462482923213
2.45549,395797,6971,0.00012424789119411944
2.4572,396132,6981,0.00012419055605505935
2.45885,396453,6991,0.00012413461523731566
2.46055,396785,7001,0.0001240600446970573
2.4623,397129,7011,0.00012398163649418592
2.46406,397472,7021,0.00012390229328574677
2.46633,397809,7031,0.00012381595749546594
2.46809,398155,7041,0.0001237291792239633
2.46981,398493,7051,0.00012364186785499692
2.47154,398833,7061,0.00012353858725481365
2.47321,399160,7071,0.00012342604733930028
2.47491,399491,7081,0.00012334050193959015
2.47667,399832,7091,0.0001232806477132562
2.47833,400156,7101,0.00012322052564287672
2.48008,400498,7111,0.00012314331669907586
2.48178,400829,7121,0.00012305846558999071
2.484,401154,7131,0.00012296663437771395
2.4857,401487,7141,0.00012289675945610992
2.48734,401808,7151,0.00012280456465828954
2.48898,402127,7161,0.00012272503381337112
2.49073,402470,7171,0.00012274826353434777
2.49241,402797,7181,0.00012276663754478938
2.49413,403135,7191,0.00012278843750806664
2.49584,403469,7201,0.00012281102862563703
2.49754,403801,7211,0.0001228285875851335
2.49928,404140,7221,0.00012283279089850968
2.50093,404464,7231,0.0001228442958064735
2.50315,404789,7241,0.00012284073061677794
2.50483,405118,7251,0.00012283286103553955
